sample_id,dataset,filepath,filename,original_label,unified_label,split,fold,processed_path,sample_rate,duration,channels
ESC50_000154,ESC50,datasets\ESC50\audio\2-101676-A-10.wav,2-101676-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000154.wav,16000,5.0,1
ESC50_000155,ESC50,datasets\ESC50\audio\2-103423-A-3.wav,2-103423-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000155.wav,16000,5.0,1
ESC50_000156,ESC50,datasets\ESC50\audio\2-103424-A-3.wav,2-103424-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000156.wav,16000,5.0,1
ESC50_000157,ESC50,datasets\ESC50\audio\2-103426-A-3.wav,2-103426-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000157.wav,16000,5.0,1
ESC50_000158,ESC50,datasets\ESC50\audio\2-103427-A-3.wav,2-103427-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000158.wav,16000,5.0,1
ESC50_000159,ESC50,datasets\ESC50\audio\2-103428-A-3.wav,2-103428-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000159.wav,16000,5.0,1
ESC50_000160,ESC50,datasets\ESC50\audio\2-104105-A-19.wav,2-104105-A-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000160.wav,16000,5.0,1
ESC50_000161,ESC50,datasets\ESC50\audio\2-104105-B-19.wav,2-104105-B-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000161.wav,16000,5.0,1
ESC50_000162,ESC50,datasets\ESC50\audio\2-104877-A-3.wav,2-104877-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000162.wav,16000,5.0,1
ESC50_000163,ESC50,datasets\ESC50\audio\2-104952-A-16.wav,2-104952-A-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000163.wav,16000,5.0,1
ESC50_000164,ESC50,datasets\ESC50\audio\2-104952-B-16.wav,2-104952-B-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000164.wav,16000,5.0,1
ESC50_000165,ESC50,datasets\ESC50\audio\2-105270-A-47.wav,2-105270-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000165.wav,16000,5.0,1
ESC50_000166,ESC50,datasets\ESC50\audio\2-106014-A-44.wav,2-106014-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000166.wav,16000,5.0,1
ESC50_000167,ESC50,datasets\ESC50\audio\2-106015-A-44.wav,2-106015-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000167.wav,16000,5.0,1
ESC50_000168,ESC50,datasets\ESC50\audio\2-106015-B-44.wav,2-106015-B-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000168.wav,16000,5.0,1
ESC50_000169,ESC50,datasets\ESC50\audio\2-106486-A-44.wav,2-106486-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000169.wav,16000,5.0,1
ESC50_000170,ESC50,datasets\ESC50\audio\2-106487-A-44.wav,2-106487-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000170.wav,16000,5.0,1
ESC50_000171,ESC50,datasets\ESC50\audio\2-106849-A-47.wav,2-106849-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000171.wav,16000,5.0,1
ESC50_000172,ESC50,datasets\ESC50\audio\2-107228-A-44.wav,2-107228-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000172.wav,16000,5.0,1
ESC50_000173,ESC50,datasets\ESC50\audio\2-107228-B-44.wav,2-107228-B-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000173.wav,16000,5.0,1
ESC50_000174,ESC50,datasets\ESC50\audio\2-108760-A-14.wav,2-108760-A-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000174.wav,16000,5.0,1
ESC50_000175,ESC50,datasets\ESC50\audio\2-108760-B-14.wav,2-108760-B-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000175.wav,16000,5.0,1
ESC50_000176,ESC50,datasets\ESC50\audio\2-108761-A-14.wav,2-108761-A-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000176.wav,16000,5.0,1
ESC50_000177,ESC50,datasets\ESC50\audio\2-108763-A-9.wav,2-108763-A-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000177.wav,16000,5.0,1
ESC50_000178,ESC50,datasets\ESC50\audio\2-108766-A-9.wav,2-108766-A-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000178.wav,16000,5.0,1
ESC50_000179,ESC50,datasets\ESC50\audio\2-108767-A-9.wav,2-108767-A-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000179.wav,16000,5.0,1
ESC50_000180,ESC50,datasets\ESC50\audio\2-108767-B-9.wav,2-108767-B-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000180.wav,16000,5.0,1
ESC50_000181,ESC50,datasets\ESC50\audio\2-108767-C-9.wav,2-108767-C-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000181.wav,16000,5.0,1
ESC50_000182,ESC50,datasets\ESC50\audio\2-109231-A-9.wav,2-109231-A-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000182.wav,16000,5.0,1
ESC50_000183,ESC50,datasets\ESC50\audio\2-109231-B-9.wav,2-109231-B-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000183.wav,16000,5.0,1
ESC50_000184,ESC50,datasets\ESC50\audio\2-109231-C-9.wav,2-109231-C-9.wav,crow,Bird,train,2.0,processed\audio\ESC50_000184.wav,16000,5.0,1
ESC50_000185,ESC50,datasets\ESC50\audio\2-109371-A-16.wav,2-109371-A-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000185.wav,16000,5.0,1
ESC50_000186,ESC50,datasets\ESC50\audio\2-109371-B-16.wav,2-109371-B-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000186.wav,16000,5.0,1
ESC50_000187,ESC50,datasets\ESC50\audio\2-109371-C-16.wav,2-109371-C-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000187.wav,16000,5.0,1
ESC50_000188,ESC50,datasets\ESC50\audio\2-109371-D-16.wav,2-109371-D-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000188.wav,16000,5.0,1
ESC50_000189,ESC50,datasets\ESC50\audio\2-109374-A-16.wav,2-109374-A-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000189.wav,16000,5.0,1
ESC50_000190,ESC50,datasets\ESC50\audio\2-110010-A-5.wav,2-110010-A-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000190.wav,16000,5.0,1
ESC50_000191,ESC50,datasets\ESC50\audio\2-110011-A-5.wav,2-110011-A-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000191.wav,16000,5.0,1
ESC50_000192,ESC50,datasets\ESC50\audio\2-110614-A-8.wav,2-110614-A-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000192.wav,16000,5.0,1
ESC50_000193,ESC50,datasets\ESC50\audio\2-110614-B-8.wav,2-110614-B-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000193.wav,16000,5.0,1
ESC50_000194,ESC50,datasets\ESC50\audio\2-114280-A-0.wav,2-114280-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000194.wav,16000,5.0,1
ESC50_000195,ESC50,datasets\ESC50\audio\2-114587-A-0.wav,2-114587-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000195.wav,16000,5.0,1
ESC50_000196,ESC50,datasets\ESC50\audio\2-116400-A-0.wav,2-116400-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000196.wav,16000,5.0,1
ESC50_000197,ESC50,datasets\ESC50\audio\2-117271-A-0.wav,2-117271-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000197.wav,16000,5.0,1
ESC50_000198,ESC50,datasets\ESC50\audio\2-117625-A-10.wav,2-117625-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000198.wav,16000,5.0,1
ESC50_000199,ESC50,datasets\ESC50\audio\2-117795-A-3.wav,2-117795-A-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000199.wav,16000,5.0,1
ESC50_000200,ESC50,datasets\ESC50\audio\2-117795-B-3.wav,2-117795-B-3.wav,cow,Wildlife,train,2.0,processed\audio\ESC50_000200.wav,16000,5.0,1
ESC50_000201,ESC50,datasets\ESC50\audio\2-118072-A-0.wav,2-118072-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000201.wav,16000,5.0,1
ESC50_000202,ESC50,datasets\ESC50\audio\2-118964-A-0.wav,2-118964-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000202.wav,16000,5.0,1
ESC50_000203,ESC50,datasets\ESC50\audio\2-119161-A-8.wav,2-119161-A-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000203.wav,16000,5.0,1
ESC50_000204,ESC50,datasets\ESC50\audio\2-119161-B-8.wav,2-119161-B-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000204.wav,16000,5.0,1
ESC50_000205,ESC50,datasets\ESC50\audio\2-119161-C-8.wav,2-119161-C-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000205.wav,16000,5.0,1
ESC50_000206,ESC50,datasets\ESC50\audio\2-122066-A-45.wav,2-122066-A-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000206.wav,16000,5.0,1
ESC50_000207,ESC50,datasets\ESC50\audio\2-122066-B-45.wav,2-122066-B-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000207.wav,16000,5.0,1
ESC50_000208,ESC50,datasets\ESC50\audio\2-122067-A-45.wav,2-122067-A-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000208.wav,16000,5.0,1
ESC50_000209,ESC50,datasets\ESC50\audio\2-122067-B-45.wav,2-122067-B-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000209.wav,16000,5.0,1
ESC50_000210,ESC50,datasets\ESC50\audio\2-122104-A-0.wav,2-122104-A-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000210.wav,16000,5.0,1
ESC50_000211,ESC50,datasets\ESC50\audio\2-122104-B-0.wav,2-122104-B-0.wav,dog,Wildlife,train,2.0,processed\audio\ESC50_000211.wav,16000,5.0,1
ESC50_000212,ESC50,datasets\ESC50\audio\2-122616-A-14.wav,2-122616-A-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000212.wav,16000,5.0,1
ESC50_000213,ESC50,datasets\ESC50\audio\2-135649-A-45.wav,2-135649-A-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000213.wav,16000,5.0,1
ESC50_000214,ESC50,datasets\ESC50\audio\2-135649-B-45.wav,2-135649-B-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000214.wav,16000,5.0,1
ESC50_000215,ESC50,datasets\ESC50\audio\2-135649-C-45.wav,2-135649-C-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000215.wav,16000,5.0,1
ESC50_000216,ESC50,datasets\ESC50\audio\2-158746-A-2.wav,2-158746-A-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000216.wav,16000,5.0,1
ESC50_000217,ESC50,datasets\ESC50\audio\2-158746-B-2.wav,2-158746-B-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000217.wav,16000,5.0,1
ESC50_000218,ESC50,datasets\ESC50\audio\2-158746-C-2.wav,2-158746-C-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000218.wav,16000,5.0,1
ESC50_000219,ESC50,datasets\ESC50\audio\2-158746-D-2.wav,2-158746-D-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000219.wav,16000,5.0,1
ESC50_000220,ESC50,datasets\ESC50\audio\2-160888-A-47.wav,2-160888-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000220.wav,16000,5.0,1
ESC50_000221,ESC50,datasets\ESC50\audio\2-166644-A-2.wav,2-166644-A-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000221.wav,16000,5.0,1
ESC50_000222,ESC50,datasets\ESC50\audio\2-166644-B-2.wav,2-166644-B-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000222.wav,16000,5.0,1
ESC50_000223,ESC50,datasets\ESC50\audio\2-166644-C-2.wav,2-166644-C-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000223.wav,16000,5.0,1
ESC50_000224,ESC50,datasets\ESC50\audio\2-182508-A-8.wav,2-182508-A-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000224.wav,16000,5.0,1
ESC50_000225,ESC50,datasets\ESC50\audio\2-182508-B-8.wav,2-182508-B-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000225.wav,16000,5.0,1
ESC50_000226,ESC50,datasets\ESC50\audio\2-188822-A-40.wav,2-188822-A-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000226.wav,16000,5.0,1
ESC50_000227,ESC50,datasets\ESC50\audio\2-188822-B-40.wav,2-188822-B-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000227.wav,16000,5.0,1
ESC50_000228,ESC50,datasets\ESC50\audio\2-188822-C-40.wav,2-188822-C-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000228.wav,16000,5.0,1
ESC50_000229,ESC50,datasets\ESC50\audio\2-188822-D-40.wav,2-188822-D-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000229.wav,16000,5.0,1
ESC50_000230,ESC50,datasets\ESC50\audio\2-196688-A-8.wav,2-196688-A-8.wav,sheep,Wildlife,train,2.0,processed\audio\ESC50_000230.wav,16000,5.0,1
ESC50_000231,ESC50,datasets\ESC50\audio\2-205966-A-16.wav,2-205966-A-16.wav,wind,Wind,train,2.0,processed\audio\ESC50_000231.wav,16000,5.0,1
ESC50_000232,ESC50,datasets\ESC50\audio\2-209471-A-25.wav,2-209471-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000232.wav,16000,5.0,1
ESC50_000233,ESC50,datasets\ESC50\audio\2-209472-A-25.wav,2-209472-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000233.wav,16000,5.0,1
ESC50_000234,ESC50,datasets\ESC50\audio\2-209473-A-25.wav,2-209473-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000234.wav,16000,5.0,1
ESC50_000235,ESC50,datasets\ESC50\audio\2-209474-A-25.wav,2-209474-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000235.wav,16000,5.0,1
ESC50_000236,ESC50,datasets\ESC50\audio\2-209475-A-25.wav,2-209475-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000236.wav,16000,5.0,1
ESC50_000237,ESC50,datasets\ESC50\audio\2-209476-A-25.wav,2-209476-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000237.wav,16000,5.0,1
ESC50_000238,ESC50,datasets\ESC50\audio\2-209477-A-25.wav,2-209477-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000238.wav,16000,5.0,1
ESC50_000239,ESC50,datasets\ESC50\audio\2-209478-A-25.wav,2-209478-A-25.wav,footsteps,Footsteps,train,2.0,processed\audio\ESC50_000239.wav,16000,5.0,1
ESC50_000240,ESC50,datasets\ESC50\audio\2-262579-A-45.wav,2-262579-A-45.wav,train,Vehicle,train,2.0,processed\audio\ESC50_000240.wav,16000,5.0,1
ESC50_000241,ESC50,datasets\ESC50\audio\2-32515-A-4.wav,2-32515-A-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000241.wav,16000,5.0,1
ESC50_000242,ESC50,datasets\ESC50\audio\2-32515-B-4.wav,2-32515-B-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000242.wav,16000,5.0,1
ESC50_000243,ESC50,datasets\ESC50\audio\2-32515-C-4.wav,2-32515-C-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000243.wav,16000,5.0,1
ESC50_000244,ESC50,datasets\ESC50\audio\2-32515-D-4.wav,2-32515-D-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000244.wav,16000,5.0,1
ESC50_000245,ESC50,datasets\ESC50\audio\2-32834-A-4.wav,2-32834-A-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000245.wav,16000,5.0,1
ESC50_000246,ESC50,datasets\ESC50\audio\2-37806-A-40.wav,2-37806-A-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000246.wav,16000,5.0,1
ESC50_000247,ESC50,datasets\ESC50\audio\2-37806-B-40.wav,2-37806-B-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000247.wav,16000,5.0,1
ESC50_000248,ESC50,datasets\ESC50\audio\2-37806-C-40.wav,2-37806-C-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000248.wav,16000,5.0,1
ESC50_000249,ESC50,datasets\ESC50\audio\2-37806-D-40.wav,2-37806-D-40.wav,helicopter,Vehicle,train,2.0,processed\audio\ESC50_000249.wav,16000,5.0,1
ESC50_000250,ESC50,datasets\ESC50\audio\2-37870-A-2.wav,2-37870-A-2.wav,pig,Wildlife,train,2.0,processed\audio\ESC50_000250.wav,16000,5.0,1
ESC50_000251,ESC50,datasets\ESC50\audio\2-39441-A-19.wav,2-39441-A-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000251.wav,16000,5.0,1
ESC50_000252,ESC50,datasets\ESC50\audio\2-39443-A-19.wav,2-39443-A-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000252.wav,16000,5.0,1
ESC50_000253,ESC50,datasets\ESC50\audio\2-39443-B-19.wav,2-39443-B-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000253.wav,16000,5.0,1
ESC50_000254,ESC50,datasets\ESC50\audio\2-39945-A-19.wav,2-39945-A-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000254.wav,16000,5.0,1
ESC50_000255,ESC50,datasets\ESC50\audio\2-39945-B-19.wav,2-39945-B-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000255.wav,16000,5.0,1
ESC50_000256,ESC50,datasets\ESC50\audio\2-39945-C-19.wav,2-39945-C-19.wav,thunderstorm,Thunderstorm,train,2.0,processed\audio\ESC50_000256.wav,16000,5.0,1
ESC50_000257,ESC50,datasets\ESC50\audio\2-43802-A-42.wav,2-43802-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000257.wav,16000,5.0,1
ESC50_000258,ESC50,datasets\ESC50\audio\2-43806-A-42.wav,2-43806-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000258.wav,16000,5.0,1
ESC50_000259,ESC50,datasets\ESC50\audio\2-50667-A-41.wav,2-50667-A-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000259.wav,16000,5.0,1
ESC50_000260,ESC50,datasets\ESC50\audio\2-50667-B-41.wav,2-50667-B-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000260.wav,16000,5.0,1
ESC50_000261,ESC50,datasets\ESC50\audio\2-50668-A-41.wav,2-50668-A-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000261.wav,16000,5.0,1
ESC50_000262,ESC50,datasets\ESC50\audio\2-50668-B-41.wav,2-50668-B-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000262.wav,16000,5.0,1
ESC50_000263,ESC50,datasets\ESC50\audio\2-52085-A-4.wav,2-52085-A-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000263.wav,16000,5.0,1
ESC50_000264,ESC50,datasets\ESC50\audio\2-52085-B-4.wav,2-52085-B-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000264.wav,16000,5.0,1
ESC50_000265,ESC50,datasets\ESC50\audio\2-52789-A-4.wav,2-52789-A-4.wav,frog,Wildlife,train,2.0,processed\audio\ESC50_000265.wav,16000,5.0,1
ESC50_000266,ESC50,datasets\ESC50\audio\2-65750-A-1.wav,2-65750-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000266.wav,16000,5.0,1
ESC50_000267,ESC50,datasets\ESC50\audio\2-68391-A-41.wav,2-68391-A-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000267.wav,16000,5.0,1
ESC50_000268,ESC50,datasets\ESC50\audio\2-68391-B-41.wav,2-68391-B-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000268.wav,16000,5.0,1
ESC50_000269,ESC50,datasets\ESC50\audio\2-69131-A-5.wav,2-69131-A-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000269.wav,16000,5.0,1
ESC50_000270,ESC50,datasets\ESC50\audio\2-69131-B-5.wav,2-69131-B-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000270.wav,16000,5.0,1
ESC50_000271,ESC50,datasets\ESC50\audio\2-70052-A-42.wav,2-70052-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000271.wav,16000,5.0,1
ESC50_000272,ESC50,datasets\ESC50\audio\2-70052-B-42.wav,2-70052-B-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000272.wav,16000,5.0,1
ESC50_000273,ESC50,datasets\ESC50\audio\2-70936-A-42.wav,2-70936-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000273.wav,16000,5.0,1
ESC50_000274,ESC50,datasets\ESC50\audio\2-70938-A-42.wav,2-70938-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000274.wav,16000,5.0,1
ESC50_000275,ESC50,datasets\ESC50\audio\2-70939-A-42.wav,2-70939-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000275.wav,16000,5.0,1
ESC50_000276,ESC50,datasets\ESC50\audio\2-71162-A-1.wav,2-71162-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000276.wav,16000,5.0,1
ESC50_000277,ESC50,datasets\ESC50\audio\2-72547-A-14.wav,2-72547-A-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000277.wav,16000,5.0,1
ESC50_000278,ESC50,datasets\ESC50\audio\2-72547-B-14.wav,2-72547-B-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000278.wav,16000,5.0,1
ESC50_000279,ESC50,datasets\ESC50\audio\2-72547-C-14.wav,2-72547-C-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000279.wav,16000,5.0,1
ESC50_000280,ESC50,datasets\ESC50\audio\2-72547-D-14.wav,2-72547-D-14.wav,chirping_birds,Bird,train,2.0,processed\audio\ESC50_000280.wav,16000,5.0,1
ESC50_000281,ESC50,datasets\ESC50\audio\2-72688-A-42.wav,2-72688-A-42.wav,siren,EmergencyVehicle,train,2.0,processed\audio\ESC50_000281.wav,16000,5.0,1
ESC50_000282,ESC50,datasets\ESC50\audio\2-72970-A-10.wav,2-72970-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000282.wav,16000,5.0,1
ESC50_000283,ESC50,datasets\ESC50\audio\2-73027-A-10.wav,2-73027-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000283.wav,16000,5.0,1
ESC50_000284,ESC50,datasets\ESC50\audio\2-73260-A-10.wav,2-73260-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000284.wav,16000,5.0,1
ESC50_000285,ESC50,datasets\ESC50\audio\2-74361-A-47.wav,2-74361-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000285.wav,16000,5.0,1
ESC50_000286,ESC50,datasets\ESC50\audio\2-77945-A-41.wav,2-77945-A-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000286.wav,16000,5.0,1
ESC50_000287,ESC50,datasets\ESC50\audio\2-77945-B-41.wav,2-77945-B-41.wav,chainsaw,Chainsaw,train,2.0,processed\audio\ESC50_000287.wav,16000,5.0,1
ESC50_000288,ESC50,datasets\ESC50\audio\2-78651-A-44.wav,2-78651-A-44.wav,engine,Vehicle,train,2.0,processed\audio\ESC50_000288.wav,16000,5.0,1
ESC50_000289,ESC50,datasets\ESC50\audio\2-78781-A-47.wav,2-78781-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000289.wav,16000,5.0,1
ESC50_000290,ESC50,datasets\ESC50\audio\2-78799-A-47.wav,2-78799-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000290.wav,16000,5.0,1
ESC50_000291,ESC50,datasets\ESC50\audio\2-81270-A-1.wav,2-81270-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000291.wav,16000,5.0,1
ESC50_000292,ESC50,datasets\ESC50\audio\2-81731-A-10.wav,2-81731-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000292.wav,16000,5.0,1
ESC50_000293,ESC50,datasets\ESC50\audio\2-82274-A-5.wav,2-82274-A-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000293.wav,16000,5.0,1
ESC50_000294,ESC50,datasets\ESC50\audio\2-82274-B-5.wav,2-82274-B-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000294.wav,16000,5.0,1
ESC50_000295,ESC50,datasets\ESC50\audio\2-82367-A-10.wav,2-82367-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000295.wav,16000,5.0,1
ESC50_000296,ESC50,datasets\ESC50\audio\2-83934-A-5.wav,2-83934-A-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000296.wav,16000,5.0,1
ESC50_000297,ESC50,datasets\ESC50\audio\2-83934-B-5.wav,2-83934-B-5.wav,cat,Wildlife,train,2.0,processed\audio\ESC50_000297.wav,16000,5.0,1
ESC50_000298,ESC50,datasets\ESC50\audio\2-87781-A-10.wav,2-87781-A-10.wav,rain,Rain,train,2.0,processed\audio\ESC50_000298.wav,16000,5.0,1
ESC50_000299,ESC50,datasets\ESC50\audio\2-95035-A-1.wav,2-95035-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000299.wav,16000,5.0,1
ESC50_000300,ESC50,datasets\ESC50\audio\2-95258-A-1.wav,2-95258-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000300.wav,16000,5.0,1
ESC50_000301,ESC50,datasets\ESC50\audio\2-95258-B-1.wav,2-95258-B-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000301.wav,16000,5.0,1
ESC50_000302,ESC50,datasets\ESC50\audio\2-96460-A-1.wav,2-96460-A-1.wav,rooster,Bird,train,2.0,processed\audio\ESC50_000302.wav,16000,5.0,1
ESC50_000303,ESC50,datasets\ESC50\audio\2-96654-A-47.wav,2-96654-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000303.wav,16000,5.0,1
ESC50_000304,ESC50,datasets\ESC50\audio\2-98866-A-47.wav,2-98866-A-47.wav,airplane,Vehicle,train,2.0,processed\audio\ESC50_000304.wav,16000,5.0,1
ESC50_000305,ESC50,datasets\ESC50\audio\3-102908-A-4.wav,3-102908-A-4.wav,frog,Wildlife,train,3.0,processed\audio\ESC50_000305.wav,16000,5.0,1
ESC50_000306,ESC50,datasets\ESC50\audio\3-103050-A-19.wav,3-103050-A-19.wav,thunderstorm,Thunderstorm,train,3.0,processed\audio\ESC50_000306.wav,16000,5.0,1
