dataset,filepath,filename,original_label,split,fold,metadata
ESC50,datasets\ESC50\audio\1-30709-B-23.wav,1-30709-B-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 30709, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-30709-C-23.wav,1-30709-C-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 30709, 'take': 'C'}"
ESC50,datasets\ESC50\audio\1-30830-A-24.wav,1-30830-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 30830, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-31251-A-6.wav,1-31251-A-6.wav,hen,train,1,"{'target': 6, 'esc10': False, 'src_file': 31251, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-31251-B-6.wav,1-31251-B-6.wav,hen,train,1,"{'target': 6, 'esc10': False, 'src_file': 31251, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-31482-A-42.wav,1-31482-A-42.wav,siren,train,1,"{'target': 42, 'esc10': False, 'src_file': 31482, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-31482-B-42.wav,1-31482-B-42.wav,siren,train,1,"{'target': 42, 'esc10': False, 'src_file': 31482, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-31748-A-21.wav,1-31748-A-21.wav,sneezing,train,1,"{'target': 21, 'esc10': True, 'src_file': 31748, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-31836-A-4.wav,1-31836-A-4.wav,frog,train,1,"{'target': 4, 'esc10': False, 'src_file': 31836, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-31836-B-4.wav,1-31836-B-4.wav,frog,train,1,"{'target': 4, 'esc10': False, 'src_file': 31836, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-32318-A-0.wav,1-32318-A-0.wav,dog,train,1,"{'target': 0, 'esc10': True, 'src_file': 32318, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-32373-A-35.wav,1-32373-A-35.wav,washing_machine,train,1,"{'target': 35, 'esc10': False, 'src_file': 32373, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-32373-B-35.wav,1-32373-B-35.wav,washing_machine,train,1,"{'target': 35, 'esc10': False, 'src_file': 32373, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-32579-A-29.wav,1-32579-A-29.wav,drinking_sipping,train,1,"{'target': 29, 'esc10': False, 'src_file': 32579, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-33658-A-26.wav,1-33658-A-26.wav,laughing,train,1,"{'target': 26, 'esc10': False, 'src_file': 33658, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-34094-A-5.wav,1-34094-A-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 34094, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-34094-B-5.wav,1-34094-B-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 34094, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-34119-A-1.wav,1-34119-A-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 34119, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-34119-B-1.wav,1-34119-B-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 34119, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-34495-A-14.wav,1-34495-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 34495, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-34497-A-14.wav,1-34497-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 34497, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-34853-A-37.wav,1-34853-A-37.wav,clock_alarm,train,1,"{'target': 37, 'esc10': False, 'src_file': 34853, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-35687-A-38.wav,1-35687-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 35687, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36164-A-26.wav,1-36164-A-26.wav,laughing,train,1,"{'target': 26, 'esc10': False, 'src_file': 36164, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36164-B-26.wav,1-36164-B-26.wav,laughing,train,1,"{'target': 26, 'esc10': False, 'src_file': 36164, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-36393-A-23.wav,1-36393-A-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 36393, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36397-A-23.wav,1-36397-A-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 36397, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36400-A-23.wav,1-36400-A-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 36400, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36402-A-23.wav,1-36402-A-23.wav,breathing,train,1,"{'target': 23, 'esc10': False, 'src_file': 36402, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-36929-A-47.wav,1-36929-A-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 36929, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-37226-A-29.wav,1-37226-A-29.wav,drinking_sipping,train,1,"{'target': 29, 'esc10': False, 'src_file': 37226, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-38559-A-14.wav,1-38559-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 38559, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-38560-A-14.wav,1-38560-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 38560, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-39835-A-9.wav,1-39835-A-9.wav,crow,train,1,"{'target': 9, 'esc10': False, 'src_file': 39835, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-39835-B-9.wav,1-39835-B-9.wav,crow,train,1,"{'target': 9, 'esc10': False, 'src_file': 39835, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-39901-A-11.wav,1-39901-A-11.wav,sea_waves,train,1,"{'target': 11, 'esc10': True, 'src_file': 39901, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-39901-B-11.wav,1-39901-B-11.wav,sea_waves,train,1,"{'target': 11, 'esc10': True, 'src_file': 39901, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-39923-A-1.wav,1-39923-A-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 39923, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-39937-A-28.wav,1-39937-A-28.wav,snoring,train,1,"{'target': 28, 'esc10': False, 'src_file': 39937, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-40154-A-46.wav,1-40154-A-46.wav,church_bells,train,1,"{'target': 46, 'esc10': False, 'src_file': 40154, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-40621-A-28.wav,1-40621-A-28.wav,snoring,train,1,"{'target': 28, 'esc10': False, 'src_file': 40621, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-40730-A-1.wav,1-40730-A-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 40730, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-40967-A-28.wav,1-40967-A-28.wav,snoring,train,1,"{'target': 28, 'esc10': False, 'src_file': 40967, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-41615-A-34.wav,1-41615-A-34.wav,can_opening,train,1,"{'target': 34, 'esc10': False, 'src_file': 41615, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-4211-A-12.wav,1-4211-A-12.wav,crackling_fire,train,1,"{'target': 12, 'esc10': True, 'src_file': 4211, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-42139-A-38.wav,1-42139-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 42139, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-43382-A-1.wav,1-43382-A-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 43382, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-43760-A-11.wav,1-43760-A-11.wav,sea_waves,train,1,"{'target': 11, 'esc10': True, 'src_file': 43760, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-43764-A-34.wav,1-43764-A-34.wav,can_opening,train,1,"{'target': 34, 'esc10': False, 'src_file': 43764, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-43807-A-47.wav,1-43807-A-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 43807, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-43807-B-47.wav,1-43807-B-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 43807, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-43807-C-47.wav,1-43807-C-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 43807, 'take': 'C'}"
ESC50,datasets\ESC50\audio\1-43807-D-47.wav,1-43807-D-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 43807, 'take': 'D'}"
ESC50,datasets\ESC50\audio\1-44831-A-1.wav,1-44831-A-1.wav,rooster,train,1,"{'target': 1, 'esc10': True, 'src_file': 44831, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-45641-A-27.wav,1-45641-A-27.wav,brushing_teeth,train,1,"{'target': 27, 'esc10': False, 'src_file': 45641, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-45645-A-31.wav,1-45645-A-31.wav,mouse_click,train,1,"{'target': 31, 'esc10': False, 'src_file': 45645, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46040-A-14.wav,1-46040-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 46040, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46272-A-12.wav,1-46272-A-12.wav,crackling_fire,train,1,"{'target': 12, 'esc10': True, 'src_file': 46272, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46274-A-18.wav,1-46274-A-18.wav,toilet_flush,train,1,"{'target': 18, 'esc10': False, 'src_file': 46274, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46353-A-49.wav,1-46353-A-49.wav,hand_saw,train,1,"{'target': 49, 'esc10': False, 'src_file': 46353, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46744-A-36.wav,1-46744-A-36.wav,vacuum_cleaner,train,1,"{'target': 36, 'esc10': False, 'src_file': 46744, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46938-A-7.wav,1-46938-A-7.wav,insects,train,1,"{'target': 7, 'esc10': False, 'src_file': 46938, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-46938-B-7.wav,1-46938-B-7.wav,insects,train,1,"{'target': 7, 'esc10': False, 'src_file': 46938, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-47250-A-41.wav,1-47250-A-41.wav,chainsaw,train,1,"{'target': 41, 'esc10': True, 'src_file': 47250, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47250-B-41.wav,1-47250-B-41.wav,chainsaw,train,1,"{'target': 41, 'esc10': True, 'src_file': 47250, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-47273-A-21.wav,1-47273-A-21.wav,sneezing,train,1,"{'target': 21, 'esc10': True, 'src_file': 47273, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47274-A-21.wav,1-47274-A-21.wav,sneezing,train,1,"{'target': 21, 'esc10': True, 'src_file': 47274, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47709-A-16.wav,1-47709-A-16.wav,wind,train,1,"{'target': 16, 'esc10': False, 'src_file': 47709, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47714-A-16.wav,1-47714-A-16.wav,wind,train,1,"{'target': 16, 'esc10': False, 'src_file': 47714, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47819-A-5.wav,1-47819-A-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 47819, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-47819-B-5.wav,1-47819-B-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 47819, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-47819-C-5.wav,1-47819-C-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 47819, 'take': 'C'}"
ESC50,datasets\ESC50\audio\1-47923-A-28.wav,1-47923-A-28.wav,snoring,train,1,"{'target': 28, 'esc10': False, 'src_file': 47923, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-48298-A-46.wav,1-48298-A-46.wav,church_bells,train,1,"{'target': 46, 'esc10': False, 'src_file': 48298, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-48413-A-38.wav,1-48413-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 48413, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-49098-A-35.wav,1-49098-A-35.wav,washing_machine,train,1,"{'target': 35, 'esc10': False, 'src_file': 49098, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-49409-A-8.wav,1-49409-A-8.wav,sheep,train,1,"{'target': 8, 'esc10': False, 'src_file': 49409, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-49409-B-8.wav,1-49409-B-8.wav,sheep,train,1,"{'target': 8, 'esc10': False, 'src_file': 49409, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-50060-A-10.wav,1-50060-A-10.wav,rain,train,1,"{'target': 10, 'esc10': True, 'src_file': 50060, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50454-A-44.wav,1-50454-A-44.wav,engine,train,1,"{'target': 44, 'esc10': False, 'src_file': 50454, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50455-A-44.wav,1-50455-A-44.wav,engine,train,1,"{'target': 44, 'esc10': False, 'src_file': 50455, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50623-A-15.wav,1-50623-A-15.wav,water_drops,train,1,"{'target': 15, 'esc10': False, 'src_file': 50623, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50625-A-17.wav,1-50625-A-17.wav,pouring_water,train,1,"{'target': 17, 'esc10': False, 'src_file': 50625, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50661-A-44.wav,1-50661-A-44.wav,engine,train,1,"{'target': 44, 'esc10': False, 'src_file': 50661, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-50688-A-17.wav,1-50688-A-17.wav,pouring_water,train,1,"{'target': 17, 'esc10': False, 'src_file': 50688, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51035-A-16.wav,1-51035-A-16.wav,wind,train,1,"{'target': 16, 'esc10': False, 'src_file': 51035, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51036-A-16.wav,1-51036-A-16.wav,wind,train,1,"{'target': 16, 'esc10': False, 'src_file': 51036, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51037-A-16.wav,1-51037-A-16.wav,wind,train,1,"{'target': 16, 'esc10': False, 'src_file': 51037, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51147-A-25.wav,1-51147-A-25.wav,footsteps,train,1,"{'target': 25, 'esc10': False, 'src_file': 51147, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51170-A-18.wav,1-51170-A-18.wav,toilet_flush,train,1,"{'target': 18, 'esc10': False, 'src_file': 51170, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51433-A-17.wav,1-51433-A-17.wav,pouring_water,train,1,"{'target': 17, 'esc10': False, 'src_file': 51433, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51436-A-17.wav,1-51436-A-17.wav,pouring_water,train,1,"{'target': 17, 'esc10': False, 'src_file': 51436, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51805-A-33.wav,1-51805-A-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-51805-B-33.wav,1-51805-B-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-51805-C-33.wav,1-51805-C-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'C'}"
ESC50,datasets\ESC50\audio\1-51805-D-33.wav,1-51805-D-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'D'}"
ESC50,datasets\ESC50\audio\1-51805-E-33.wav,1-51805-E-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'E'}"
ESC50,datasets\ESC50\audio\1-51805-F-33.wav,1-51805-F-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'F'}"
ESC50,datasets\ESC50\audio\1-51805-G-33.wav,1-51805-G-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'G'}"
ESC50,datasets\ESC50\audio\1-51805-H-33.wav,1-51805-H-33.wav,door_wood_creaks,train,1,"{'target': 33, 'esc10': False, 'src_file': 51805, 'take': 'H'}"
ESC50,datasets\ESC50\audio\1-52266-A-24.wav,1-52266-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 52266, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-52290-A-30.wav,1-52290-A-30.wav,door_wood_knock,train,1,"{'target': 30, 'esc10': False, 'src_file': 52290, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-52323-A-24.wav,1-52323-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 52323, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-53444-A-28.wav,1-53444-A-28.wav,snoring,train,1,"{'target': 28, 'esc10': False, 'src_file': 53444, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-53467-A-47.wav,1-53467-A-47.wav,airplane,train,1,"{'target': 47, 'esc10': False, 'src_file': 53467, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-53501-A-32.wav,1-53501-A-32.wav,keyboard_typing,train,1,"{'target': 32, 'esc10': False, 'src_file': 53501, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-53663-A-24.wav,1-53663-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 53663, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-53670-A-18.wav,1-53670-A-18.wav,toilet_flush,train,1,"{'target': 18, 'esc10': False, 'src_file': 53670, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54065-A-45.wav,1-54065-A-45.wav,train,train,1,"{'target': 45, 'esc10': False, 'src_file': 54065, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54065-B-45.wav,1-54065-B-45.wav,train,train,1,"{'target': 45, 'esc10': False, 'src_file': 54065, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-54084-A-42.wav,1-54084-A-42.wav,siren,train,1,"{'target': 42, 'esc10': False, 'src_file': 54084, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54505-A-21.wav,1-54505-A-21.wav,sneezing,train,1,"{'target': 21, 'esc10': True, 'src_file': 54505, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54747-A-46.wav,1-54747-A-46.wav,church_bells,train,1,"{'target': 46, 'esc10': False, 'src_file': 54747, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54752-A-18.wav,1-54752-A-18.wav,toilet_flush,train,1,"{'target': 18, 'esc10': False, 'src_file': 54752, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54918-A-14.wav,1-54918-A-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 54918, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-54918-B-14.wav,1-54918-B-14.wav,chirping_birds,train,1,"{'target': 14, 'esc10': False, 'src_file': 54918, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-54958-A-10.wav,1-54958-A-10.wav,rain,train,1,"{'target': 10, 'esc10': True, 'src_file': 54958, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56233-A-9.wav,1-56233-A-9.wav,crow,train,1,"{'target': 9, 'esc10': False, 'src_file': 56233, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56234-A-9.wav,1-56234-A-9.wav,crow,train,1,"{'target': 9, 'esc10': False, 'src_file': 56234, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56269-A-18.wav,1-56269-A-18.wav,toilet_flush,train,1,"{'target': 18, 'esc10': False, 'src_file': 56269, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56270-A-29.wav,1-56270-A-29.wav,drinking_sipping,train,1,"{'target': 29, 'esc10': False, 'src_file': 56270, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56311-A-10.wav,1-56311-A-10.wav,rain,train,1,"{'target': 10, 'esc10': True, 'src_file': 56311, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56380-A-5.wav,1-56380-A-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 56380, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-56380-B-5.wav,1-56380-B-5.wav,cat,train,1,"{'target': 5, 'esc10': False, 'src_file': 56380, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-56907-A-46.wav,1-56907-A-46.wav,church_bells,train,1,"{'target': 46, 'esc10': False, 'src_file': 56907, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-57163-A-38.wav,1-57163-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 57163, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-57316-A-13.wav,1-57316-A-13.wav,crickets,train,1,"{'target': 13, 'esc10': False, 'src_file': 57316, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-57318-A-13.wav,1-57318-A-13.wav,crickets,train,1,"{'target': 13, 'esc10': False, 'src_file': 57318, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-57795-A-8.wav,1-57795-A-8.wav,sheep,train,1,"{'target': 8, 'esc10': False, 'src_file': 57795, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-58277-A-3.wav,1-58277-A-3.wav,cow,train,1,"{'target': 3, 'esc10': False, 'src_file': 58277, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-58792-A-24.wav,1-58792-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 58792, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-58846-A-34.wav,1-58846-A-34.wav,can_opening,train,1,"{'target': 34, 'esc10': False, 'src_file': 58846, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-58923-A-27.wav,1-58923-A-27.wav,brushing_teeth,train,1,"{'target': 27, 'esc10': False, 'src_file': 58923, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-58923-B-27.wav,1-58923-B-27.wav,brushing_teeth,train,1,"{'target': 27, 'esc10': False, 'src_file': 58923, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-59102-A-13.wav,1-59102-A-13.wav,crickets,train,1,"{'target': 13, 'esc10': False, 'src_file': 59102, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-59324-A-21.wav,1-59324-A-21.wav,sneezing,train,1,"{'target': 21, 'esc10': True, 'src_file': 59324, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-59513-A-0.wav,1-59513-A-0.wav,dog,train,1,"{'target': 0, 'esc10': True, 'src_file': 59513, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-5996-A-6.wav,1-5996-A-6.wav,hen,train,1,"{'target': 6, 'esc10': False, 'src_file': 5996, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-60460-A-36.wav,1-60460-A-36.wav,vacuum_cleaner,train,1,"{'target': 36, 'esc10': False, 'src_file': 60460, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-60676-A-34.wav,1-60676-A-34.wav,can_opening,train,1,"{'target': 34, 'esc10': False, 'src_file': 60676, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-60997-A-20.wav,1-60997-A-20.wav,crying_baby,train,1,"{'target': 20, 'esc10': True, 'src_file': 60997, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-60997-B-20.wav,1-60997-B-20.wav,crying_baby,train,1,"{'target': 20, 'esc10': True, 'src_file': 60997, 'take': 'B'}"
ESC50,datasets\ESC50\audio\1-61212-A-32.wav,1-61212-A-32.wav,keyboard_typing,train,1,"{'target': 32, 'esc10': False, 'src_file': 61212, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-61221-A-17.wav,1-61221-A-17.wav,pouring_water,train,1,"{'target': 17, 'esc10': False, 'src_file': 61221, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-61252-A-11.wav,1-61252-A-11.wav,sea_waves,train,1,"{'target': 11, 'esc10': True, 'src_file': 61252, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-61261-A-44.wav,1-61261-A-44.wav,engine,train,1,"{'target': 44, 'esc10': False, 'src_file': 61261, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-61534-A-27.wav,1-61534-A-27.wav,brushing_teeth,train,1,"{'target': 27, 'esc10': False, 'src_file': 61534, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-62509-A-45.wav,1-62509-A-45.wav,train,train,1,"{'target': 45, 'esc10': False, 'src_file': 62509, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-62565-A-44.wav,1-62565-A-44.wav,engine,train,1,"{'target': 44, 'esc10': False, 'src_file': 62565, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-62594-A-32.wav,1-62594-A-32.wav,keyboard_typing,train,1,"{'target': 32, 'esc10': False, 'src_file': 62594, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-62849-A-38.wav,1-62849-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 62849, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-62850-A-38.wav,1-62850-A-38.wav,clock_tick,train,1,"{'target': 38, 'esc10': True, 'src_file': 62850, 'take': 'A'}"
ESC50,datasets\ESC50\audio\1-63679-A-24.wav,1-63679-A-24.wav,coughing,train,1,"{'target': 24, 'esc10': False, 'src_file': 63679, 'take': 'A'}"
