dataset,filename,filepath,extension,duration,duration_category,samplerate,channels,format,subtype,filesize_mb,corrupted
esc50,1-25781-A-48.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-25781-A-48.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-260640-A-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-260640-A-2.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-260640-B-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-260640-B-2.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-260640-C-2.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-260640-C-2.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26143-A-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26143-A-21.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26176-A-43.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26176-A-43.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26177-A-43.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26177-A-43.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26188-A-30.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26188-A-30.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26222-A-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26222-A-10.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-26806-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-26806-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-27165-A-35.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-27165-A-35.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-27166-A-35.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-27166-A-35.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-27403-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-27403-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-27405-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-27405-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-27724-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-27724-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-28005-A-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-28005-A-18.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-28135-A-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-28135-A-11.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-28135-B-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-28135-B-11.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-28808-A-43.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-28808-A-43.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-29532-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-29532-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-29561-A-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-29561-A-10.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-29680-A-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-29680-A-21.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30039-A-26.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30039-A-26.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30043-A-26.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30043-A-26.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30214-A-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30214-A-18.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30226-A-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30226-A-0.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30344-A-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30344-A-0.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30709-A-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30709-A-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30709-B-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30709-B-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30709-C-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30709-C-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-30830-A-24.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-30830-A-24.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31251-A-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31251-A-6.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31251-B-6.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31251-B-6.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31482-A-42.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31482-A-42.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31482-B-42.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31482-B-42.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31748-A-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31748-A-21.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31836-A-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31836-A-4.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-31836-B-4.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-31836-B-4.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-32318-A-0.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-32318-A-0.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-32373-A-35.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-32373-A-35.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-32373-B-35.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-32373-B-35.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-32579-A-29.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-32579-A-29.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-33658-A-26.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-33658-A-26.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34094-A-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34094-A-5.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34094-B-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34094-B-5.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34119-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34119-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34119-B-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34119-B-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34495-A-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34495-A-14.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34497-A-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34497-A-14.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-34853-A-37.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-34853-A-37.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-35687-A-38.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-35687-A-38.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36164-A-26.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36164-A-26.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36164-B-26.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36164-B-26.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36393-A-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36393-A-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36397-A-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36397-A-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36400-A-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36400-A-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36402-A-23.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36402-A-23.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-36929-A-47.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-36929-A-47.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-37226-A-29.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-37226-A-29.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-38559-A-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-38559-A-14.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-38560-A-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-38560-A-14.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39835-A-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39835-A-9.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39835-B-9.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39835-B-9.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39901-A-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39901-A-11.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39901-B-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39901-B-11.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39923-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39923-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-39937-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-39937-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-40154-A-46.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-40154-A-46.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-40621-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-40621-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-40730-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-40730-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-40967-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-40967-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-41615-A-34.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-41615-A-34.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-4211-A-12.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-4211-A-12.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-42139-A-38.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-42139-A-38.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43382-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43382-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43760-A-11.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43760-A-11.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43764-A-34.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43764-A-34.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43807-A-47.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43807-A-47.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43807-B-47.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43807-B-47.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43807-C-47.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43807-C-47.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-43807-D-47.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-43807-D-47.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-44831-A-1.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-44831-A-1.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-45641-A-27.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-45641-A-27.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-45645-A-31.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-45645-A-31.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46040-A-14.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46040-A-14.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46272-A-12.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46272-A-12.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46274-A-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46274-A-18.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46353-A-49.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46353-A-49.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46744-A-36.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46744-A-36.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46938-A-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46938-A-7.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-46938-B-7.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-46938-B-7.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47250-A-41.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47250-A-41.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47250-B-41.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47250-B-41.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47273-A-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47273-A-21.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47274-A-21.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47274-A-21.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47709-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47709-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47714-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47714-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47819-A-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47819-A-5.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47819-B-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47819-B-5.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47819-C-5.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47819-C-5.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-47923-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-47923-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-48298-A-46.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-48298-A-46.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-48413-A-38.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-48413-A-38.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-49098-A-35.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-49098-A-35.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-49409-A-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-49409-A-8.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-49409-B-8.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-49409-B-8.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50060-A-10.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50060-A-10.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50454-A-44.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50454-A-44.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50455-A-44.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50455-A-44.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50623-A-15.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50623-A-15.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50625-A-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50625-A-17.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50661-A-44.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50661-A-44.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-50688-A-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-50688-A-17.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51035-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51035-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51036-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51036-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51037-A-16.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51037-A-16.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51147-A-25.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51147-A-25.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51170-A-18.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51170-A-18.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51433-A-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51433-A-17.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51436-A-17.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51436-A-17.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-A-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-A-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-B-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-B-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-C-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-C-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-D-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-D-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-E-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-E-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-F-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-F-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-G-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-G-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-51805-H-33.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-51805-H-33.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-52266-A-24.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-52266-A-24.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-52290-A-30.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-52290-A-30.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-52323-A-24.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-52323-A-24.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
esc50,1-53444-A-28.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\esc50\audio\1-53444-A-28.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
